RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
5090,1/23/2010 0:03,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,1,Alloy,49485,AMERICAN,MEDIUM,CHRYSLER,7991,8469,11882,12239,7495,8140,11072,11706,,,99761,74135,,7500,0,693,0
5091,1/24/2010 0:03,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,GOLD,AUTO,2,Covers,47720,AMERICAN,MEDIUM,CHRYSLER,7964,8449,11861,12224,7600,8169,11067,11732,,,99761,74135,,7500,0,693,0
5092,1/24/2010 0:03,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,GOLD,AUTO,2,Covers,49218,AMERICAN,MEDIUM,CHRYSLER,7964,8449,11861,12224,7732,8562,11505,12303,,,99761,74135,,7500,0,693,0
5093,1/24/2010 0:03,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,2,Covers,45511,AMERICAN,MEDIUM,CHRYSLER,7964,8449,11861,12224,7497,8102,10721,11350,,,99761,74135,,7500,0,693,0
5094,1/25/2010 0:03,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2,Covers,50587,AMERICAN,MEDIUM,CHRYSLER,7952,8452,11852,12227,7497,8102,10721,11350,,,99761,74135,,7500,0,754,0
5095,1/2/2010 0:04,OTHER,2008,2,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,1,Alloy,42085,OTHER ASIAN,MEDIUM,OTHER,6835,7307,10466,11189,6594,7160,9774,10613,,,99761,74135,,6500,0,482,0
5096,1/6/2010 0:04,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2,Covers,48817,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7724,8430,11598,12245,,,99761,74135,,7500,0,693,0
5097,1/6/2010 0:04,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,47761,AMERICAN,MEDIUM,CHRYSLER,7342,7851,10457,10931,6949,7818,10167,11231,,,99761,74135,,6800,0,975,0
5098,1/6/2010 0:04,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2,Covers,48372,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7720,8582,11444,12252,,,99761,74135,,7500,0,693,0
5099,1/6/2010 0:04,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2,Covers,47353,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7732,8562,11505,12303,,,99761,74135,,7500,0,693,0
5100,1/6/2010 0:04,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,,,50251,AMERICAN,MEDIUM,CHRYSLER,7342,7851,10457,10931,7153,7689,10223,10807,,,99761,74135,,6800,0,1086,1
5101,1/6/2010 0:04,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,2,Covers,47137,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7724,8430,11598,12245,,,99761,74135,,7500,0,693,0
5102,1/6/2010 0:04,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2,Covers,48347,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7927,8811,11691,12701,,,99761,74135,,7500,0,693,0
5103,1/16/2010 0:04,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2,Covers,47288,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7927,8811,11691,12701,,,99761,74135,,7500,0,693,0
5104,1/20/2010 0:04,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,RED,AUTO,2,Covers,46837,AMERICAN,MEDIUM,CHRYSLER,8949,9677,12945,13324,7337,8654,11402,12351,,,99761,74135,,9000,0,834,0
5105,1/7/2010 0:05,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,2,Covers,42625,AMERICAN,MEDIUM,CHRYSLER,9212,9833,13215,13860,8918,9301,12940,13495,,,99761,74135,,9000,0,834,0
5106,1/11/2010 0:05,OTHER,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,SILVER,AUTO,2,Covers,41446,AMERICAN,MEDIUM,CHRYSLER,8110,8728,12095,13017,8112,8874,12310,12933,,,99761,74135,,8500,0,834,0
5107,1/17/2010 0:05,OTHER,2009,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,WHITE,AUTO,2,Covers,46575,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9688,10253,13091,13897,,,99761,74135,,9100,0,834,0
5108,1/17/2010 0:05,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,,,49033,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,,,99761,74135,,7300,0,693,1
5109,1/17/2010 0:05,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2,Covers,49632,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,,,99761,74135,,7300,0,693,0
5110,1/17/2010 0:05,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,45443,AMERICAN,MEDIUM,CHRYSLER,6785,7468,10480,11088,7083,7820,10170,10733,,,99761,74135,,6500,0,975,0
5111,1/17/2010 0:05,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,2,Covers,44168,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8860,9265,12810,13222,,,99761,74135,,9200,0,834,0
5112,1/17/2010 0:05,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2,Covers,47123,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,,,99761,74135,,7300,0,693,0
5113,1/18/2010 0:05,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,2,Covers,40171,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8915,9331,13085,13504,,,99761,74135,,9000,0,834,0
5114,1/18/2010 0:05,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,2,Covers,42854,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,9055,9414,12749,13151,,,99761,74135,,9200,0,834,0
5115,1/20/2010 0:05,OTHER,2009,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,BEIGE,AUTO,1,Alloy,44185,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9590,10133,13400,13997,,,99761,74135,,9400,0,834,0
5116,1/24/2010 0:05,OTHER,2009,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,RED,AUTO,2,Covers,43145,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9772,10316,14139,14552,,,99761,74135,,9400,0,834,0
5117,1/26/2010 0:05,OTHER,2009,1,DODGE,JOURNEY FWD 4C,SE,4D SPORT UTILITY SE,SILVER,AUTO,2,Covers,45359,AMERICAN,CROSSOVER,CHRYSLER,9899,10423,14368,15021,10176,10635,14047,14663,,,99761,74135,,9800,0,834,0
5118,1/7/2010 0:06,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2,Covers,47611,AMERICAN,MEDIUM,CHRYSLER,7876,8746,11888,12665,7634,8544,11123,12032,,,99761,74135,,7000,0,693,0
5119,1/23/2010 0:07,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,SILVER,AUTO,2,Covers,41773,AMERICAN,MEDIUM,CHRYSLER,8929,9291,13184,13507,8998,9416,12828,13201,,,99761,74135,,9025,0,834,0
5120,1/16/2010 0:08,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,GOLD,AUTO,2,Covers,42816,AMERICAN,MEDIUM,CHRYSLER,9060,9419,12755,13156,8998,9416,12828,13201,,,99761,74135,,8525,0,834,0
5121,1/16/2010 0:08,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,BLUE,AUTO,2,Covers,46839,AMERICAN,MEDIUM,CHRYSLER,9060,9419,12755,13156,8741,9246,12622,13352,,,99761,74135,,8525,0,834,0
5122,1/16/2010 0:08,OTHER,2009,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,GOLD,AUTO,2,Covers,47279,AMERICAN,MEDIUM,CHRYSLER,9060,9419,12755,13156,8883,9505,12232,13282,,,99761,74135,,8525,0,834,0
5123,1/4/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2,Covers,30868,AMERICAN,MEDIUM,CHRYSLER,7209,7608,10398,10973,8878,9609,11908,12888,NO,GREEN,99761,74135,,7200,0,882,0
5124,1/12/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,40798,AMERICAN,MEDIUM,CHRYSLER,7112,7490,10645,11211,7716,8152,10660,11262,,,99761,74135,,6800,0,975,0
5125,1/19/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,36438,AMERICAN,MEDIUM,CHRYSLER,7033,7399,10216,10748,7695,8095,10726,11225,,,99761,74135,,7200,0,882,0
5126,1/19/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,39783,AMERICAN,MEDIUM,CHRYSLER,7033,7399,10216,10748,8878,9609,11908,12888,NO,GREEN,99761,74135,,7000,0,882,0
5127,1/19/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,33024,AMERICAN,MEDIUM,CHRYSLER,7033,7399,10216,10748,7636,8045,10824,11226,,,99761,74135,,7200,0,882,0
5128,1/26/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,33098,AMERICAN,MEDIUM,CHRYSLER,7051,7405,10605,11148,7718,8067,10867,11359,,,99761,74135,,7200,0,882,0
5129,1/26/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,38335,AMERICAN,MEDIUM,CHRYSLER,7051,7405,10605,11148,8340,8702,11272,11762,,,99761,74135,,7000,0,882,0
5130,1/26/2010 0:10,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,37621,AMERICAN,MEDIUM,CHRYSLER,7051,7405,10605,11148,7718,8067,10867,11359,,,99761,74135,,7000,0,882,0
5131,1/3/2010 0:11,OTHER,2009,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,40747,AMERICAN,MEDIUM,CHRYSLER,7127,7515,10855,11224,8340,8702,11272,11762,,,99761,74135,,6800,0,975,0
5132,1/16/2010 0:09,,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,GREY,AUTO,2,Covers,66600,AMERICAN,SPECIALTY,CHRYSLER,10319,11555,13885,15551,9950,11347,13736,15664,,,1081,79932,,10380,1,1215,0
5133,1/1/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLACK,AUTO,2,Covers,36535,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,33073,FL,8200,0,762,0
5134,1/1/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,SILVER,AUTO,2,Covers,40493,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,33073,FL,8200,0,834,0
5135,1/1/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLUE,AUTO,2,Covers,43909,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,33073,FL,8200,0,834,0
5136,1/1/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLACK,AUTO,2,Covers,37873,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,33073,FL,8200,0,762,0
5137,1/1/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLACK,AUTO,2,Covers,38212,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,33073,FL,8200,0,762,0
5138,1/8/2009 0:05,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,GREY,AUTO,1,Alloy,39403,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,7382,7936,8473,9071,,,99761,33073,FL,7400,0,582,0
5139,1/22/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BLACK,AUTO,2,Covers,46146,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,23606,VA,8100,0,834,0
5140,1/22/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,SILVER,AUTO,2,Covers,49778,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8601,9341,9789,10588,,,99761,23606,VA,8100,0,834,0
5141,1/22/2009 0:05,OTHER,2008,1,DODGE,MAGNUM V6 2.7L V6 MP,Bas,WAGON 2.7L,BLUE,AUTO,2,Covers,52059,AMERICAN,SPECIALTY,CHRYSLER,10287,11018,11610,12399,10287,11018,11610,12399,,,99761,23606,VA,9200,0,1086,0
5142,1/5/2009 0:06,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,GREY,AUTO,2,Covers,45581,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8196,9044,9352,10268,,,99761,23606,VA,8200,0,834,0
5143,1/5/2009 0:06,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,GREY,AUTO,2,Covers,47199,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8601,9341,9789,10588,,,99761,23606,VA,8200,0,834,0
5144,1/12/2009 0:06,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,BEIGE,AUTO,2,Covers,49124,AMERICAN,MEDIUM,CHRYSLER,8196,9044,9352,10268,8477,9266,9655,10507,,,99761,23606,VA,8300,0,834,0
5145,1/9/2009 0:11,OTHER,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2,Covers,45585,AMERICAN,MEDIUM,CHRYSLER,7874,8742,9004,9941,8018,8991,11713,12526,,,5546,33073,FL,7650,0,834,0
5146,1/9/2009 0:11,OTHER,2008,1,CHEVROLET,AVEO,LS,4D SEDAN LS,RED,AUTO,2,Covers,49426,AMERICAN,COMPACT,GM,6438,7000,7453,8060,6686,7290,10072,11204,,,5546,33073,FL,6000,0,623,0
5147,1/9/2009 0:11,OTHER,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2,Covers,48710,AMERICAN,MEDIUM,CHRYSLER,7874,8742,9004,9941,7608,8484,11640,12308,,,5546,33073,FL,7650,0,834,0
5148,1/13/2009 0:11,OTHER,2008,1,CHEVROLET,HHR,LT,4D SUV 2.2L LS,SILVER,AUTO,1,Alloy,49788,AMERICAN,MEDIUM,GM,7513,8203,8614,9359,7278,8308,11568,12612,,,99761,33073,FL,7650,0,623,0
5149,1/16/2009 0:11,OTHER,2008,1,PONTIAC,G6 V6,GT,4D SEDAN GT,RED,AUTO,1,Alloy,48736,AMERICAN,MEDIUM,GM,8753,9413,9953,10666,8796,9412,12987,13897,,,99761,33073,FL,8400,0,905,0
5150,1/16/2009 0:11,OTHER,2008,1,DODGE,AVENGER 4C,SXT,4D SEDAN SXT,SILVER,AUTO,1,Alloy,48589,AMERICAN,MEDIUM,CHRYSLER,9234,10549,10473,11893,9647,10961,13121,14098,,,99761,33073,FL,8500,0,834,0
5151,1/16/2009 0:11,OTHER,2008,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,SILVER,AUTO,1,Alloy,48624,AMERICAN,MEDIUM,CHRYSLER,7995,8546,9135,9730,7806,8419,11432,12248,,,99761,33073,FL,7450,0,834,0
5152,1/28/2009 0:04,OTHER,2007,2,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,SILVER,AUTO,2,Covers,46924,AMERICAN,MEDIUM,CHRYSLER,7025,8164,8087,9317,7025,8164,8087,9317,,,99761,85284,,7835,0,834,0
5153,1/5/2009 0:05,OTHER,2008,1,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,40925,AMERICAN,MEDIUM,CHRYSLER,8505,9414,9685,10667,8505,9414,9685,10667,,,99761,85284,,8235,0,834,0
5154,1/20/2009 0:05,OTHER,2007,2,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,WHITE,AUTO,2,Covers,41549,AMERICAN,MEDIUM,CHRYSLER,7025,8164,8087,9317,7025,8164,8087,9317,,,99761,85284,,7735,0,834,0
5155,1/24/2009 0:11,OTHER,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,WHITE,AUTO,2,Covers,44104,AMERICAN,MEDIUM,CHRYSLER,7760,8497,8881,9677,7910,8503,11623,12118,,,99761,85284,,7800,0,834,0
5156,1/24/2009 0:11,OTHER,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,41423,AMERICAN,MEDIUM,CHRYSLER,7760,8497,8881,9677,7910,8503,11623,12118,,,99761,85284,,7800,0,834,0
5157,1/24/2009 0:11,OTHER,2008,1,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,43190,AMERICAN,MEDIUM,CHRYSLER,6491,6999,7510,8059,6366,6963,10515,11501,,,99761,85284,,6400,0,975,0
5158,1/12/2010 0:01,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,45345,AMERICAN,MEDIUM,CHRYSLER,6403,7003,9777,10223,7153,7689,10223,10807,,,99761,85284,,6300,0,975,0
5159,1/12/2010 0:01,OTHER,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,35796,AMERICAN,MEDIUM,CHRYSLER,6403,7003,9777,10223,7018,7703,10398,11023,,,99761,85284,,6300,0,882,0
5160,1/12/2010 0:01,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,SILVER,AUTO,2,Covers,44077,AMERICAN,MEDIUM,CHRYSLER,7638,8403,11380,12028,8419,9318,12029,12635,,,99761,85284,,7800,0,834,0
5161,1/13/2010 0:01,OTHER,2008,2,SUZUKI,FORENZA,,4D SEDAN,GOLD,AUTO,2,Covers,43227,OTHER ASIAN,MEDIUM,OTHER,6078,6642,9372,10132,6777,7298,10510,11318,,,99761,85284,,5800,0,482,0
5162,1/13/2010 0:01,OTHER,2008,2,PONTIAC,G6 V6,GT,4D SEDAN GT,GREY,AUTO,1,Alloy,58793,AMERICAN,MEDIUM,GM,8749,9355,12271,13256,9458,10262,13038,13786,,,99761,85284,,8000,0,1003,0
5163,1/13/2010 0:01,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,SILVER,AUTO,2,Covers,50241,AMERICAN,MEDIUM,CHRYSLER,7591,8431,11340,12052,7965,8884,11871,12554,,,99761,85284,,7800,0,920,0
5164,1/29/2010 0:01,OTHER,2008,2,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2,Covers,57940,AMERICAN,COMPACT,GM,6867,7417,9879,10368,7445,7933,10654,11184,,,99761,85284,,6000,0,671,0
5165,1/5/2010 0:02,OTHER,2008,2,PONTIAC,G6 V6,GT,4D SEDAN GT,BLACK,AUTO,1,Alloy,57530,AMERICAN,MEDIUM,GM,8739,9366,12989,14052,9816,10582,13496,14353,,,99761,85284,,8000,0,1003,0
5166,1/5/2010 0:02,OTHER,2008,2,CHEVROLET,COBALT,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,51039,AMERICAN,COMPACT,GM,6962,7553,11081,12022,7454,7975,10969,11419,,,99761,85284,,6200,0,671,0
5167,1/5/2010 0:02,OTHER,2008,2,TOYOTA,YARIS,Bas,2D HATCHBACK,BLUE,AUTO,2,Covers,50874,TOP LINE ASIAN,COMPACT,OTHER,7779,8616,10957,12136,7673,8431,10786,11852,,,99761,85284,,7500,0,505,0
5168,1/21/2009 0:08,OTHER,2003,6,DODGE,CARAVAN GRAND FWD V6,Spo,MINIVAN 3.3L FFV SPORT,SILVER,AUTO,2,Covers,81849,AMERICAN,VAN,CHRYSLER,3246,4453,4006,5309,3201,4211,3957,5048,,,18880,30120,,5300,0,2063,0
5169,1/11/2009 0:09,OTHER,2006,3,CHEVROLET,MALIBU MAXX V6 3.5L,LT,4D SEDAN LT,SILVER,AUTO,1,Alloy,75532,AMERICAN,MEDIUM,GM,7049,8691,8113,9886,7021,8451,8083,9627,,,18880,30120,,5200,0,1272,1
5170,1/4/2009 0:12,OTHER,2007,2,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,RED,AUTO,1,Alloy,57934,AMERICAN,VAN,CHRYSLER,8686,10691,12807,14972,10226,12570,14062,16163,,,18111,30120,,8000,0,1251,0
5171,1/22/2010 0:01,OTHER,2002,8,DODGE,NEON,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,79587,AMERICAN,COMPACT,CHRYSLER,1536,2172,4383,4812,1722,2410,4174,5068,,,18111,30120,,3200,0,986,0
5172,1/5/2010 0:02,OTHER,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,GOLD,AUTO,,,70651,AMERICAN,VAN,GM,5885,6916,9584,10835,5885,6916,9770,10945,,,18881,30120,,7600,0,2091,1
5173,1/5/2010 0:02,OTHER,2008,2,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,AUTO,1,Alloy,88505,AMERICAN,VAN,CHRYSLER,13370,15809,17327,19837,14375,17048,18252,20853,,,18881,30120,,8200,0,1763,0
5174,1/5/2010 0:02,OTHER,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,68969,AMERICAN,LARGE,GM,4061,5157,8401,10668,4559,5674,7817,8980,,,18881,30120,,6600,0,1703,0
5175,1/19/2010 0:02,OTHER,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BLACK,AUTO,2,Covers,80057,AMERICAN,MEDIUM,CHRYSLER,4696,5791,8510,9794,5116,6138,7862,9432,,,18111,30120,,5700,0,1243,0
5176,1/14/2010 0:05,OTHER,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1,Alloy,78333,AMERICAN,LARGE,GM,8603,10054,12081,14004,8201,9657,11739,13412,,,8172,30120,,7400,0,1974,0
5177,1/14/2010 0:05,OTHER,2006,4,JEEP,COMMANDER 2WD V8,Bas,4D WAGON,BLACK,AUTO,1,Alloy,91216,AMERICAN,LARGE SUV,CHRYSLER,12824,14919,16825,18741,11290,13036,15255,16891,,,8172,30120,,10700,0,2206,0
5178,1/20/2010 0:05,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GREY,AUTO,1,Alloy,81446,AMERICAN,LARGE,GM,8168,9155,12247,13131,7767,8537,11552,12473,,,8172,30120,,7500,0,2152,0
5179,1/2/2010 0:07,OTHER,2001,9,FORD,TAURUS,LX,4D SEDAN LX,RED,AUTO,2,Covers,95075,AMERICAN,MEDIUM,FORD,1604,2294,3902,4777,1957,2755,4389,5568,,,18111,30120,,2500,0,1353,0
5180,1/9/2010 0:07,OTHER,2005,5,CHEVROLET,COBALT,Bas,2D COUPE,RED,AUTO,2,Covers,79992,AMERICAN,COMPACT,GM,3735,4908,6613,8155,3979,4780,7302,7899,,,8172,30120,,5200,0,803,0
5181,1/9/2010 0:07,OTHER,2003,7,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,MAROON,AUTO,1,Alloy,64404,AMERICAN,MEDIUM,CHRYSLER,2626,3301,5163,5999,2056,2536,4901,5434,,,8172,30120,,3500,0,1320,0
5182,1/16/2010 0:07,OTHER,2007,3,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,GREY,AUTO,,,71935,AMERICAN,CROSSOVER,FORD,10879,14027,14619,17333,10795,13904,14833,17611,,,8172,30120,,8200,0,1506,1
5183,1/27/2010 0:08,OTHER,2002,8,FORD,EXPEDITION 2WD V8,Edd,4D SUV 4.6L EDDIE BAUER,WHITE,AUTO,1,Alloy,93335,AMERICAN,LARGE SUV,FORD,4330,5659,7841,9270,4921,6339,8184,9131,,,8172,30120,,8400,0,1497,0
5184,1/19/2010 0:11,OTHER,2008,2,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,BLACK,AUTO,1,Alloy,88854,AMERICAN,MEDIUM SUV,GM,9326,11307,13178,15211,10062,12095,14910,16591,,,10310,30120,,8900,1,1503,0
5185,1/9/2009 0:12,OTHER,2006,3,PONTIAC,G6 4C,Bas,4D SEDAN SE,RED,AUTO,2,Covers,74744,AMERICAN,MEDIUM,GM,5994,7080,9833,10998,5742,6662,8828,10084,,,18881,42104,,6685,0,1038,0
5186,1/16/2009 0:12,OTHER,2005,4,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,BLUE,AUTO,1,Alloy,83323,AMERICAN,MEDIUM,GM,4744,5933,7880,9516,4667,5825,8039,9493,,,18881,42104,,6180,0,1373,0
5187,1/16/2009 0:12,OTHER,2005,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,SILVER,AUTO,1,Alloy,73933,AMERICAN,LARGE,FORD,6330,7646,10782,12013,5888,7303,10095,11506,,,18881,42104,,5380,0,1506,0
5188,1/13/2010 0:01,OTHER,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,BLUE,AUTO,1,Alloy,82621,TOP LINE ASIAN,COMPACT,OTHER,4813,6163,8395,9993,5493,6460,9426,10214,,,18881,42104,,5980,0,594,1
5189,1/20/2010 0:01,OTHER,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,61840,AMERICAN,LARGE,GM,3838,4940,7185,8631,4656,5761,7435,9128,,,10315,42104,,5380,1,1703,0
5190,1/27/2010 0:01,OTHER,2008,2,FORD,ESCAPE 2WD 4C,XLT,4D CUV 3.0L XLT,GREEN,AUTO,1,Alloy,82149,AMERICAN,SMALL SUV,FORD,11059,12831,15700,17399,11239,13050,15283,17066,,,18881,42104,,7790,0,983,0
